Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
347.2220411327,C05488,M+H [1+],1110.893,0.000355684699968606,EC000220
369.204178659306,C05488,M+Na [1+],1110.9155,0.000551211306003552,EC000220
347.2220411327,C05489,M-H2O+H [1+],1110.893,0.000390531930008819,EC000264
345.206350430547,C05490,M+H [1+],1077.977,0.000315046546973008,EC000268
347.2220411327,C05497,M+H [1+],1110.893,0.000355684699968606,EC000220
369.204178659306,C05497,M+Na [1+],1110.9155,0.000551211306003552,EC000220
315.195622212511,C05498,M-H2O+H [1+],1070.5385,0.00018636174098674,EC000269
315.195638845893,C05498,M-H2O+H [1+],1267.4395,0.000202995122947414,EC000270
102.055105238593,C05519,M-H2O+H [1+],438.685,0.000185612823003112,EC00070
120.065693644224,C05519,M+H [1+],276.913,0.00017448522399377,EC00071
120.065768783934,C05519,M+H [1+],321.358,0.000249624933999826,EC00072
142.047695500211,C05519,M+Na [1+],275.951,0.000234341211012179,EC00071
142.047794461351,C05519,M+Na [1+],314.42,0.000333302351009479,EC00072
167.033554511104,C05580,M-H2O+H [1+],822.5345,0.000295321665987558,EC000271
202.071161412498,C05580,M+NH4 [1+],828.6345,0.000165046497983212,EC000271
207.02646568252,C05580,M+Na [1+],827.762,7.43165200276508e-05,EC000271
149.060059218785,C05581,M-H2O+H [1+],718.032,0.000388566015004699,EC000272
167.070312099257,C05581,M+H [1+],1004.1995,4.19132570073089e-05,EC000273
184.097063269544,C05581,M+NH4 [1+],718.03,0.000246083543999021,EC000272
165.054440003308,C05582,M-H2O+H [1+],649.508,0.000145271462002938,EC000274
165.054466957413,C05582,M-H2O+H [1+],344.2425,0.000118317356992748,EC000275
165.054497743427,C05582,M-H2O+H [1+],1255.632,8.75313430128699e-05,EC000276
165.054635445046,C05582,M-H2O+H [1+],782.27,5.01702759834188e-05,EC000277
183.06555396175,C05582,M+H [1+],1255.625,0.000369153750000351,EC000276
200.091944518478,C05582,M+NH4 [1+],782.4195,0.000212710477967448,EC000277
165.054440003308,C05583,M-H2O+H [1+],649.508,0.000145271462002938,EC000274
165.054466957413,C05583,M-H2O+H [1+],344.2425,0.000118317356992748,EC000275
165.054497743427,C05583,M-H2O+H [1+],1255.632,8.75313430128699e-05,EC000276
165.054635445046,C05583,M-H2O+H [1+],782.27,5.01702759834188e-05,EC000277
183.06555396175,C05583,M+H [1+],1255.625,0.000369153750000351,EC000276
200.091944518478,C05583,M+NH4 [1+],782.4195,0.000212710477967448,EC000277
166.086017936165,C05589,M-H2O+H [1+],718.033,0.000201817604988719,EC000174
184.097063269544,C05589,M+H [1+],718.03,0.000243982544020582,EC000174
167.070312099257,C05594,M-H2O+H [1+],1004.1995,7.67604869906791e-05,EC000151
176.070880288229,C05598,M-H2O+H [1+],1008.161,0.00031059845900927,EC000278
194.081323079827,C05598,M+H [1+],880.353,0.000153856827012078,EC000279
216.063161430413,C05598,M+Na [1+],880.2215,5.02074130110941e-05,EC000279
176.070880288229,C05634,M+H [1+],1008.161,0.0002757512290259,EC000187
192.065606648601,C05635,M+H [1+],726.113,8.74896010145676e-05,EC000280
192.065635661249,C05635,M+H [1+],873.165,0.00011650224899995,EC000281
209.092174606121,C05635,M+NH4 [1+],726.1195,0.00010844712099356,EC000280
144.044736250821,C05637,M-H2O+H [1+],763.6385,0.000381311051000921,EC000282
162.054892282029,C05637,M+H [1+],811.205,6.21909709934698e-05,EC000283
144.044736250821,C05639,M-H2O+H [1+],763.6385,0.000381311051000921,EC000282
162.054892282029,C05639,M+H [1+],811.205,6.21909709934698e-05,EC000283
247.107982877408,C05642,M-H2O+H [1+],912.241,0.000299400638027691,EC000284
265.117629571747,C05642,M+H [1+],823.8355,0.000653438252982141,EC000284
206.044862233882,C05645,M-H2O+H [1+],748.837,0.000113364111996361,EC000285
191.08162507833,C05647,M-H2O+H [1+],697.9385,0.000156351560008261,EC000103
209.092174606121,C05647,M+H [1+],726.1195,0.000106346121015122,EC000103
226.118983297716,C05647,M+NH4 [1+],718.03,0.000368037715986702,EC000103
231.073934491047,C05647,M+Na [1+],726.602,7.57689529962136e-05,EC000103
188.070743554273,C05660,M-H2O+H [1+],763.603,0.0001738645030116,EC000286
206.081310275735,C05660,M+H [1+],933.978,0.000141052735017411,EC000287
223.107488826631,C05660,M+NH4 [1+],934.1235,0.000227396369012922,EC000287
223.107916469115,C05660,M+NH4 [1+],753.957,0.000200246114985703,EC000286
228.063331476696,C05660,M+Na [1+],933.9395,0.000220253695999872,EC000287
147.053209356052,C05827,M+Na [1+],1729.405,0.000328468052003927,EC000288
123.055396734029,C05828,M-H2O+H [1+],308.8085,0.000142757259013138,EC000289
123.055473077575,C05828,M-H2O+H [1+],438.5435,0.000219100805011863,EC000290
141.066067680574,C05828,M+H [1+],435.573,0.000214170574025729,EC000290
153.066193871498,C05842,M+H [1+],354.223,0.000340361498018638,EC000291
153.066242003453,C05842,M+H [1+],667.5655,0.000388493453016281,EC000292
175.048052218453,C05842,M+Na [1+],665.6525,0.000256708453008514,EC000292
153.066193871498,C05843,M+H [1+],354.223,0.000340361498018638,EC000291
153.066242003453,C05843,M+H [1+],667.5655,0.000388493453016281,EC000292
175.048052218453,C05843,M+Na [1+],665.6525,0.000256708453008514,EC000292
112.075803930299,C05936,M-H2O+H [1+],1712.7245,0.000148862529016469,EC000121
130.086360969734,C05936,M+H [1+],707.951,0.000106368734009266,EC000122
130.086393027269,C05936,M+H [1+],728.586,0.000138426269018055,EC000122
130.0863995747,C05936,M+H [1+],250.1985,0.000144973700031414,EC000123
130.086405892032,C05936,M+H [1+],307.2885,0.000151291032011613,EC000124
130.086414802039,C05936,M+H [1+],332.4515,0.000160201039022922,EC000124
130.086457315191,C05936,M+H [1+],436.6165,0.000202714191033238,EC000125
147.113143475773,C05936,M+NH4 [1+],250.7095,0.000341874772999518,EC000123
147.113404035782,C05936,M+NH4 [1+],305.5735,0.000602434781995953,EC000124
152.068622093767,C05936,M+Na [1+],304.433,0.000425492767021751,EC000124
152.068679297586,C05936,M+Na [1+],708.422,0.000482696586004749,EC000122
130.050006468106,C05938,M-H2O+H [1+],508.349,0.000172220335997508,EC0003
130.05003235712,C05938,M-H2O+H [1+],275.958,0.000198109349980768,EC0004
130.050047905574,C05938,M-H2O+H [1+],687.9345,0.000213657803982414,EC0005
130.050060936078,C05938,M-H2O+H [1+],339.9925,0.000226688308003986,EC0004
130.050212727512,C05938,M-H2O+H [1+],1052.642,0.000378479741982574,EC0006
148.060858216062,C05938,M+H [1+],279.065,0.000424435062001294,EC0004
170.041721886347,C05938,M+Na [1+],308.787,0.000653894652998588,EC0004
170.04244950864,C05938,M+Na [1+],279.722,7.37276400002429e-05,EC0004
319.225487326701,C05965,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C05965,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C05965,M+Na [1+],1427.222,0.000255993932967158,EC000223
319.225487326701,C05966,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C05966,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C05966,M+Na [1+],1427.222,0.000255993932967158,EC000223
105.054725936926,C05984,M+H [1+],636.227,0.000105814926001813,EC000197
122.08130745862,C05984,M+NH4 [1+],635.997,0.000140336620006565,EC000197
127.036987707377,C05984,M+Na [1+],635.21,0.00042558537700188,EC000197
87.0439343249392,C05984,M-H2O+H [1+],1217.132,8.62638307950192e-05,EC000198
105.054725936926,C06001,M+H [1+],636.227,0.000105814926001813,EC000197
122.08130745862,C06001,M+NH4 [1+],635.997,0.000140336620006565,EC000197
127.036987707377,C06001,M+Na [1+],635.21,0.00042558537700188,EC000197
87.0439343249392,C06001,M-H2O+H [1+],1217.132,8.62638307950192e-05,EC000198
125.021075643973,C06002,M+Na [1+],513.402,0.000163585973012914,EC00037
125.021131775763,C06002,M+Na [1+],474.9575,0.000219717763002336,EC00037
362.245781671594,C06124,M-H2O+H [1+],1211.569,0.000345361823974599,EC000293
380.256325840538,C06124,M+H [1+],1211.4125,0.000289997538004627,EC000293
402.238315973286,C06124,M+Na [1+],1211.324,0.000338130285967964,EC000293
790.997761151888,C06198,M+H [1+],1365.502,0.00334405411206262,EC000294
812.985448408886,C06198,M+Na [1+],277.796,0.00240120288594881,EC000295
127.111892325659,C06423,M-H2O+H [1+],925.708,0.000186102888989126,EC000296
127.111918338488,C06423,M-H2O+H [1+],1454.982,0.000212115717985739,EC000297
145.122744868603,C06423,M+H [1+],931.4075,0.000439112603004332,EC000296
145.122803229167,C06423,M+H [1+],1288.667,0.000497473167001772,EC000298
183.078328960127,C06423,M+K [1+],996.539,0.000141204127004357,EC000296
73.0645365931063,C06423,M+2H [2+],817.974,0.00025428489371393,EC000296
261.221576005453,C06426,M-H2O+H [1+],1709.741,0.000319334683013039,EC000299
279.232163394124,C06426,M+H [1+],1465.952,0.000307190123976397,EC000300
296.258673822567,C06426,M+NH4 [1+],1499.628,0.000270618567014935,EC000300
296.258684473218,C06426,M+NH4 [1+],1466.122,0.000281269218021407,EC000300
301.21266337184,C06426,M+Na [1+],813.2925,0.00113483216000532,EC000301
261.221576005453,C06427,M-H2O+H [1+],1709.741,0.000319334683013039,EC000299
279.232163394124,C06427,M+H [1+],1465.952,0.000307190123976397,EC000300
296.258673822567,C06427,M+NH4 [1+],1499.628,0.000270618567014935,EC000300
296.258684473218,C06427,M+NH4 [1+],1466.122,0.000281269218021407,EC000300
301.21266337184,C06427,M+Na [1+],813.2925,0.00113483216000532,EC000301
303.232488278864,C06428,M+H [1+],1530.2495,0.000632074864029164,EC000302
329.24779174819,C06429,M+H [1+],1302.708,0.00028548019002983,EC000303
346.274328209509,C06429,M+NH4 [1+],1302.5725,0.0002749415090193,EC000303
351.22981431316,C06429,M+Na [1+],1302.718,0.000366045159978512,EC000303
151.075809576036,C06459,M-H2O+H [1+],1153.483,0.00072310926600494,EC000304
119.049258407013,C07086,M-H2O+H [1+],649.399,0.00015244024301353,EC000243
119.049310311456,C07086,M-H2O+H [1+],344.182,0.000204344686011382,EC000244
137.059912534544,C07086,M+H [1+],1024.8625,0.000207034544018825,EC000245
315.004058733471,C07646,M+Na [1+],16.2565,0.00019182947102081,EC000305
477.24986060859,C11061,M+H [1+],748.485,0.00156648058998599,EC000306
300.290118341053,C12144,M-H2O+H [1+],1171.0445,0.000447755283005336,EC000307
318.300595356295,C12144,M+H [1+],1043.548,0.000325237294987346,EC000308
305.09856461449,C12270,M+H [1+],347.606,0.000623116489975928,EC000309
303.232488278864,C14748,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14748,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14748,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14748,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14748,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14748,M+K [1+],1530.25,0.000750495308977861,EC000251
303.232488278864,C14749,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14749,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14749,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14749,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14749,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14749,M+K [1+],1530.25,0.000750495308977861,EC000251
303.232488278864,C14768,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14768,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14768,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14768,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14768,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14768,M+K [1+],1530.25,0.000750495308977861,EC000251
303.232488278864,C14769,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14769,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14769,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14769,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14769,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14769,M+K [1+],1530.25,0.000750495308977861,EC000251
303.232488278864,C14770,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14770,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14770,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14770,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14770,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14770,M+K [1+],1530.25,0.000750495308977861,EC000251
303.232488278864,C14771,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14771,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14771,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14771,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14771,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14771,M+K [1+],1530.25,0.000750495308977861,EC000251
321.241654988675,C14772,M-H2O+H [1+],1549.6335,0.000731054095012951,EC000310
361.233173279841,C14772,M+Na [1+],805.2845,0.00175429615899247,EC000311
321.241654988675,C14773,M-H2O+H [1+],1549.6335,0.000731054095012951,EC000310
361.233173279841,C14773,M+Na [1+],805.2845,0.00175429615899247,EC000311
321.241654988675,C14774,M-H2O+H [1+],1549.6335,0.000731054095012951,EC000310
361.233173279841,C14774,M+Na [1+],805.2845,0.00175429615899247,EC000311
321.241654988675,C14775,M-H2O+H [1+],1549.6335,0.000731054095012951,EC000310
361.233173279841,C14775,M+Na [1+],805.2845,0.00175429615899247,EC000311
303.232488278864,C14778,M-H2O+H [1+],1530.2495,0.000666922094012534,EC000251
321.241654988675,C14778,M+H [1+],1549.6335,0.000765901324996321,EC000251
338.269190733968,C14778,M+NH4 [1+],1530.021,0.000222843968003872,EC000251
343.22416447823,C14778,M+Na [1+],1572.7495,0.000198411769986251,EC000251
343.224608396255,C14778,M+Na [1+],1530.2515,0.000245506254998418,EC000251
359.199053385309,C14778,M+K [1+],1530.25,0.000750495308977861,EC000251
319.225487326701,C14781,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C14781,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C14781,M+Na [1+],1427.222,0.000255993932967158,EC000223
190.050094566845,C14800,M+H [1+],775.6525,0.000225471844998992,EC000312
190.050094566845,C14801,M-H2O+H [1+],775.6525,0.000260319074982363,EC000204
208.060548905368,C14801,M+H [1+],811.1145,0.000115124367994213,EC000204
230.04254692355,C14801,M+Na [1+],811.262,0.000171142549987735,EC000204
190.050094566845,C14802,M+H [1+],775.6525,0.000225471844998992,EC000312
319.225487326701,C14812,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C14812,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C14812,M+Na [1+],1427.222,0.000255993932967158,EC000223
319.225487326701,C14813,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C14813,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C14813,M+Na [1+],1427.222,0.000255993932967158,EC000223
319.225487326701,C14823,M-H2O+H [1+],1486.662,0.00124865206902314,EC000221
359.217874404246,C14823,M+Na [1+],818.2645,0.00140310775401531,EC000222
359.219533505933,C14823,M+Na [1+],1427.222,0.000255993932967158,EC000223
279.232163394124,C14825,M-H2O+H [1+],1465.952,0.000342037353959768,EC000313
319.225487326701,C14825,M+Na [1+],1486.662,0.00112443670099083,EC000313
279.232163394124,C14826,M-H2O+H [1+],1465.952,0.000342037353959768,EC000313
319.225487326701,C14826,M+Na [1+],1486.662,0.00112443670099083,EC000313
287.106563626614,C14852,M+H [1+],701.959,9.20653860134735e-05,EC000314
301.216446282179,C15493,M+H [1+],1449.4685,0.000240142178995484,EC000168
240.108976382901,C15522,M-H2O+H [1+],532.285,0.000104076868979064,EC000315
821.369894792789,C15672,M-H2O+H [1+],767.175,0.0024447929811231,EC000316
207.050745756954,C16241,M+H [1+],260.349,5.13150459937606e-05,EC000317
149.045185440719,C16353,M-H2O+H [1+],944.07,0.000566482050999184,EC000318
149.045185440719,C16358,M-H2O+H [1+],944.07,0.000566482050999184,EC000318
233.164869692014,C16560,M-H2O+H [1+],1423.723,6.52672439969137e-05,EC000319
237.087106985308,C16582,M-H2O+H [1+],718.783,0.000158950538008185,EC000320
237.087234490479,C16582,M-H2O+H [1+],763.636,0.000286455709016309,EC000321
237.087106985308,C16584,M-H2O+H [1+],718.783,0.000158950538008185,EC000320
237.087234490479,C16584,M-H2O+H [1+],763.636,0.000286455709016309,EC000321
176.070880288229,C16587,M-H2O+H [1+],1008.161,0.00031059845900927,EC000278
194.081323079827,C16587,M+H [1+],880.353,0.000153856827012078,EC000279
216.063161430413,C16587,M+Na [1+],880.2215,5.02074130110941e-05,EC000279
192.065606648601,C16591,M-H2O+H [1+],726.113,0.000122336830997938,EC000322
192.065635661249,C16591,M-H2O+H [1+],873.165,0.00015134947898332,EC000323
227.102628739614,C16591,M+NH4 [1+],710.025,2.10538601663757e-06,EC000322
176.070880288229,C16595,M-H2O+H [1+],1008.161,0.00031059845900927,EC000278
194.081323079827,C16595,M+H [1+],880.353,0.000153856827012078,EC000279
216.063161430413,C16595,M+Na [1+],880.2215,5.02074130110941e-05,EC000279
192.065606648601,C16596,M+H [1+],726.113,8.74896010145676e-05,EC000280
192.065635661249,C16596,M+H [1+],873.165,0.00011650224899995,EC000281
209.092174606121,C16596,M+NH4 [1+],726.1195,0.00010844712099356,EC000280
299.200581420572,C16677,M-H2O+H [1+],1277.402,6.01918019924597e-05,EC000324
339.191581218428,C16677,M+Na [1+],762.63,0.00148154357202657,EC000325
299.200581420572,C16679,M-H2O+H [1+],1277.402,6.01918019924597e-05,EC000324
339.191581218428,C16679,M+Na [1+],762.63,0.00148154357202657,EC000325
299.200581420572,C16680,M-H2O+H [1+],1277.402,6.01918019924597e-05,EC000324
339.191581218428,C16680,M+Na [1+],762.63,0.00148154357202657,EC000325
163.107756675861,C16741,M+H [1+],249.249,3.83518610078681e-05,EC000326
379.195438478492,C18044,M-H2O+H [1+],735.742,0.00171718772202212,EC000327
364.065396842456,C18239,M+H [1+],305.792,0.00012188145598202,EC00048
326.215141583968,C19691,M+H [1+],1614.461,0.000315652967969982,EC000328
322.077216377346,C20775,M+H [1+],339.4725,0.000340377346049081,EC000329
339.104828451043,C20775,M+NH4 [1+],339.1045,0.00140545104301282,EC000329
344.059676587573,C20775,M+Na [1+],338.905,0.000858587573020486,EC000329
290.134601953072,C21016,M+H [1+],309.334,7.40469280344769e-05,EC000330
290.135029180463,C21016,M+H [1+],1736.0645,0.000353180462980163,EC000331
129.065939677386,C21028,M+H [1+],1711.0225,6.36773860094308e-05,EC000332
129.065952741005,C21028,M+H [1+],287.633,7.67410049888895e-05,EC000333
129.065972950365,C21028,M+H [1+],1685.632,9.6950364991244e-05,EC000332
129.066029249114,C21028,M+H [1+],1598.4665,0.000153249113992615,EC000334
129.065939677386,C21029,M-H2O+H [1+],1711.0225,0.00016321061602298,EC00021
129.065952741005,C21029,M-H2O+H [1+],287.633,0.000176274235002438,EC00022
129.065972950365,C21029,M-H2O+H [1+],1685.632,0.000196483595004793,EC00021
129.066029249114,C21029,M-H2O+H [1+],1598.4665,0.000252782344006164,EC00023
147.076642882391,C21029,M+H [1+],1733.153,0.000266882391031231,EC00021
147.076766397891,C21029,M+H [1+],275.969,0.000390397891010252,EC00022
147.076812170778,C21029,M+H [1+],321.135,0.000436170778016276,EC00022
169.058295312213,C21029,M+Na [1+],313.858,2.26877869806685e-05,EC00022
169.058319958809,C21029,M+Na [1+],274.451,1.9588090083289e-06,EC00022
240.108976382901,C21640,M+H [1+],532.285,9.96170989822076e-05,EC00088
129.018389605565,C21943,M+Na [1+],530.792,0.000128394434995016,EC000335
129.018393239487,C21943,M+Na [1+],339.3405,0.000124760512989042,EC000336
226.188435939705,G00001,M+Na [1+],1114.493,0.000782060294994835,EC000337
226.188435939705,G00023,M+Na [1+],1114.493,0.000782060294994835,EC000337
598.499495348782,G00108,M-H2O+H [1+],1675.7775,0.00281888201197944,EC000338
616.510158901312,G00108,M+H [1+],1464.81,0.00288290131197755,EC000339
226.188435939705,G00143,M+Na [1+],1114.493,0.000782060294994835,EC000337
486.390425258123,G01391,M+Na [1+],1589.37,0.00120725812303135,EC000340
163.107756675861,G10617,M+H [1+],249.249,0.000480675861012969,EC000326
163.107756675861,G10618,M+H [1+],249.249,0.000480675861012969,EC000326
163.107756675861,G13027,M+H [1+],249.249,0.000480675861012969,EC000326
